source,description,category,fname,BE_Classification,arousal,valence,dominance,dynamics_rms_mean,dynamics_rms_std,rhythm_attacktime_mean,rhythm_tempo_mean,rhythm_tempo_std,rhythm_pulseclarity_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,spectral_centroid_mean,spectral_centroid_std,spectral_brightness_mean,spectral_brightness_std,spectral_spread_mean,spectral_spread_std,spectral_skewness_mean,spectral_skewness_std,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_flatness_mean,spectral_flatness_std,spectral_novelty_mean,spectral_novelty_std,spectral_roughness_mean,spectral_irregularity_mean,spectral_inharmonicity_mean,spectral_mfcc_mean_1,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_std_1,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,pitch_pitch_mean,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std,tonal_hcdf_mean,tonal_hcdf_std,emotional_intensity,emotional_quadrant
Expanded,ThrillerBGM13,Sound Effect,178,F,6.333333333,2.666666667,3.46,-0.40091405626032134,-0.15151205285349884,0.7840070036206664,0.21862196387892582,-1.3810652374672316,1.2087701317570947,-0.5298073974758631,0.729707027608965,1.8890577847536076,-0.10089679457749406,1.2389429554847786,-0.8562992064582748,1.7471783800592549,-0.8662728031226659,-1.4767627488271928,-1.2194130914107546,-1.0869978009137928,-0.8685108426806902,1.4122646462765343,-0.47499293381090946,2.4821423935651676,-0.3824381743310694,1.3739929233134778,-1.1629978851253533,0.5909327237282932,0.21495383591958545,0.49744649609252656,-0.39488478793393167,0.13718538197783114,-0.3695007070822691,0.7106020864382546,-0.5878858756275103,0.09550320744220994,-0.3347587499893358,0.35532772247247824,-0.4701645803783751,0.2758677142264169,-0.1472017057101094,0.33158944809564417,0.14484107522200093,0.46456407258638394,0.258917468765844,0.2779952484608408,0.23450196895292372,-0.8844637495878693,0.0058656985843027224,0.3869134950673519,0.33619439117889816,0.08806345828247782,0.2479303860994846,0.45411699872058764,0.32149931046727115,0.06257163799988551,-0.07438246306411885,-0.040234356969155706,-0.28905903475787353,-0.09383106713265159,0.17548116460517119,0.37907669617324263,-0.2912857188132509,-0.24698077778169497,0.4266574627287367,0.5036214390175489,-0.9529930842798919,0.6316216007587303,-0.27660122566016154,-0.23619169012635322,-0.7703619027871448,2.280643567666336,2
Expanded,Electronic Sound16,Electric sound,180,F,6.272727273,3.181818182,4.32,-0.11527038575060441,-0.42038902229955927,-0.31310057059436536,-1.1482175400292283,0.8227201987065125,-0.7846701384910686,0.9907464409921201,-0.5048875470384607,2.406810285835719,1.4895691123870172,1.0028150603215757,-0.39089133959579814,3.2609432444811173,1.8141647390807503,-1.3616163223442035,-0.8266402722041893,-1.0571086349394274,-0.8067492672744736,2.5741561826090535,0.5603279638709937,3.023094009343352,1.63222632935171,1.5697739188694462,-0.4161560265142156,2.6866315172085016,1.9769034802699423,0.6624066404839453,0.2959823938989285,-0.1474744294353628,-0.2579785030389338,0.8540640777006728,-0.47816160312472444,0.5313404180842923,-0.04310431767929351,0.3886675830778347,0.06809776143600517,0.44947632310327684,-0.10408686685276078,0.08141807149055409,-0.04040985087901712,-0.29523404968386197,-0.4003062164918067,-0.17041181161766925,-0.6527668600374057,-0.3283908211941935,0.0067368902166041545,-0.1602635594119921,-0.32294107051782495,0.17699676218291005,-0.27693155817541437,-0.25869966585625465,0.12450850841765689,0.10510700300574782,0.08593991643688144,-0.09490344793249375,-0.020156705564489334,0.11373655224883246,0.08575866358695267,-0.48872291930251927,0.5132504313532945,-0.09533339362321648,-0.545826055851697,-0.4251222331247968,0.09547386063264113,0.020214846009920608,0.6717799271108967,0.831077529227341,0.03222234165958824,1.817046086507493,2
Expanded,Machine1,Daily Routine Sound,181,F,5.666666667,3.291666667,4.54,-0.20102190643099038,-0.3583223812589181,-0.2855115746092378,-0.7492770945995778,0.01735697357651125,-0.48245435541794646,0.8893759823537426,0.805528026693806,2.0728118035711645,1.2450500555061892,0.8233066103411925,-0.09210867820942145,2.94394764033819,1.4189079113798917,-1.3301058085766602,-0.81536027072069,-1.0452992120216587,-0.7895775648560934,2.368285287795077,0.5792753318387185,2.7018573063157665,1.515342000868469,1.3958405202959177,-0.24313843621135553,2.2212424213143653,1.9787246168532502,-0.4762826476139714,-1.0659966337940479,-0.2488433571590022,-0.5805139831312223,0.6801303347285174,-0.3210071289453486,0.6458970460950443,-0.2579738808664919,0.653934364866242,-0.10463313199716186,0.4859045281755011,-0.005928990707304694,0.6375129940906266,-0.0011134624897695222,-0.07702293486445501,-0.08329054539711815,0.32390720303157183,-0.00160046029824509,-0.15407740399911385,-0.28064459208188813,-0.08085569118137365,0.03253569143616988,-0.030634395464695565,-0.16195547313231146,0.4322946211949234,0.5344563794790379,-0.17433004210688172,0.04306945968212593,0.11025920804228063,0.3517961870109029,0.2957173919175034,0.15796619364554312,-0.2617023998185102,0.3717151120108178,-0.07335481548682403,0.06170902765648126,-0.3401947361942157,-0.27591457788729246,0.3223423908575431,0.6487791671316407,1.2081037258407614,-0.11107962106929,1.4287949584473456,2
Expanded,Electronic Sound17,Electric sound,182,F,5.458333333,4.041666667,4.46,-0.12420022780685877,-0.11577022853009517,-0.38065467467488434,1.653380600235643,-1.3045039800039644,-0.0692900306119396,1.3962270591025583,2.8070496563934806,-0.8607189692166747,-0.44688037259168856,-1.0091338292614789,-0.43068268648757746,-0.9746985019218455,0.9701773250272119,1.3102120763964833,1.5326732237304292,1.6696702311660685,1.9492031389939537,-0.9172772988146577,-0.25435180003577434,-0.8242663321135972,-0.42302348209653673,-0.450051159153469,-0.10767954928074629,-0.7436704454920703,-0.2379888485859845,0.8458019003495705,1.2037685607071675,-0.13395113929341268,-0.6762063692637382,0.5038655610263351,0.9619174753769518,0.06773676388840405,0.36963681395587283,-0.6439893871732206,-0.1614432714631167,-0.2881831289009978,-0.04156498009832212,-0.265410884112461,-0.2734870918916236,-0.05537632479346169,-0.051836179018517684,0.11011086872867541,-0.0038127089672115072,0.23432838544044904,0.23539802456414094,1.3312837563582103,2.3911292483935047,0.2890143621462646,-0.2735879865257717,-0.1710955474275394,-0.34487915760503407,-0.05612510766204063,0.30717397974019656,0.9471068837288609,0.4031350898467275,-0.19172273403524928,0.23163458354923266,0.6202622607728343,0.3884674825817109,0.2867248489704774,-0.37670238712941273,-0.32478509108185405,-0.2315897671548458,1.2126337790298902,0.9490949508168393,0.4533114363090331,-0.44716050879527736,0.6550429723406189,2
Expanded,Electronic Sound18,Electric sound,183,F,4.64,3.64,3.88,-0.3864065402717337,-0.09988972933969663,-0.28375945087227905,-0.6189365734408601,0.4889522553836235,-0.09548193106815606,1.3962270591025583,3.5507282807308918,-1.1082452003292838,-0.3387006262024021,-1.362540197575778,-0.5866437431801541,-0.8334048839667475,1.6587411701899912,2.1391541925568345,3.630957630733393,2.813398958124374,4.80815608142777,-1.218519516842094,0.22819743827327246,-1.1202085929879286,-0.6203909855325341,-1.0978803049207386,0.33320006043801004,-0.7470373670834402,-0.22689942760548482,-0.835234829358411,-1.1737366603282533,-0.31626365636575,-0.8184747996256859,0.7278387636697299,1.386792003277708,0.21709244842297876,0.08738981837443587,1.217743960342723,0.03939247055783705,0.4856393121214421,0.1523377654790777,0.13748215408647183,-0.13499015635239048,0.2154452959770249,-0.18631456222593415,0.020576633780523487,-0.05313597138732881,1.1038445693295196,0.6086007723548623,0.6520635899830094,0.7648685798105841,0.29706392936128945,0.30269966581501345,-0.046038737819456804,0.1558309133558392,-0.08552028579090651,-0.22675544943980525,0.00013703708197880142,-0.0856688731601052,-0.49560850178084237,0.47314262863062273,1.3470978741509976,0.12375571241751714,0.20989471679206337,-1.1894353175373507,-0.2621143551579005,-0.39771231558371944,0.48007296968721974,1.3491649462802047,0.7021661983239819,0.006436961786155825,1.135060952839901,3
Expanded,Mystery BGM5,Sound Effect,185,F,5.52,3.44,3.4,-0.4461057335823933,-0.18342286726439402,-0.45694158595230855,0.33384423531586255,0.1640724093591957,-0.09082276269931286,-0.6311778561142404,0.2231711750766976,-0.24005525682804682,0.34778401104817425,-0.0926585852943948,1.6057119696118654,-0.5624349263567258,-0.011021018509520027,0.029967301004232682,1.207237262053677,-0.018210812578431688,0.526592427894096,-0.33948324721437095,0.1578768084068153,-0.18613900877098383,0.5395077289781635,-0.0006556682722466088,0.843704454986891,-0.5101448761853,-0.3357448587542601,-0.40497288983152213,-0.7430763316720495,-0.39203932586528356,0.6135905724089936,-0.1975286354679645,-0.022178323483021643,-0.2520319987212114,-0.8277321371417461,-0.5729448463050799,-0.2897560803419788,-0.280169443816587,-0.1907829611090333,-0.2130156419992992,-0.6457280238258677,-0.8496107980095744,0.11632552679787128,0.9771136587170762,1.0689783849758103,0.41297344928337665,0.14361557317974963,-0.10977364264131974,0.9540056103327772,-0.06687962304860186,-0.08028563969011136,0.37146796142728683,0.23691190994540717,0.5580020812211444,0.9395041998661218,0.3458438714661984,0.9460143361540664,0.6578917594366712,0.305907268726995,-0.09021392115604976,-0.24773386706067815,-0.19864360026276293,-0.03513771087989095,-0.03048267553732259,-1.1840832833589456,-0.7251947174967813,-0.8235643530789608,-0.16772899589097523,-0.32935360948271,1.2427290486271831,2
Expanded,ThrillerBGM14,Sound Effect,186,F,4.409090909,3.045454545,4.23,0.6013563939694542,-0.5017391266428273,-0.5365102528005443,-0.4662734468254546,-1.3958268852857632,1.5878655448358194,2.7140405885153216,-0.21433922344269374,-1.2582098751072766,-0.8634813401484218,-1.499249471963584,-1.30146384017683,-0.9261948776196064,0.07589644670618961,2.0887846947332664,1.465151592385364,2.2790108791660457,2.0495158664255433,-1.348320261699771,-0.9494357435678162,-1.2667751736462267,-1.015053720463734,-1.4566985324270372,-0.6362477074494431,-0.7839278616697984,-0.729077840452628,-1.0237646102746303,-1.5281036201671077,-0.1373054637690295,0.04014581406903767,0.49810273505487984,1.3503296067982948,0.6218376298638573,0.36970945087463475,0.7359872298423669,-0.1701936194753809,0.6351093598428421,0.3285755362988989,0.4275182001963215,0.2847250566297395,0.6114686038004413,-0.12677297611461427,0.3197151627174519,0.05998519766497472,-0.6008661288358266,-0.5647673604904598,-0.5629255913399814,0.5255410774042458,0.7048255115697727,-0.5688523819500331,-0.699987894477297,-0.8129951089939994,0.28111867127414986,-0.7400034720043124,-0.7810797466618667,-0.316973504204085,-0.7081959873693525,-0.26395948110388623,-0.005842579941285319,0.8124063950239063,-0.35146403516068647,-1.1968761870079714,-0.25845819879397713,-0.6663183436041733,0.03494242743378667,0.3081067386476738,0.328785996755128,-0.9049543718023764,1.769471604603393,3
Expanded,Suspense Thriller4,Sound Effect,187,F,5.318181818,3.590909091,3.59,0.9407460297523279,0.6974525851324027,-0.23995635744831145,0.9086298671774874,0.22504481285414826,0.3480507861275768,-0.42843754705902104,-0.5684576424195734,-1.1464969150056896,-0.9912946590175565,-1.4328534203626295,-1.3080759515052462,-1.1498626621853207,-0.3261054087683226,2.247814702150538,0.493204369395062,2.7614123739967384,1.5044483174591186,-1.257498965150126,-1.0805181065615306,-1.1436422680096627,-1.0598894224424031,-1.0858420210859783,-0.9170289924949294,-0.8359737870325774,-0.8550614676621755,-0.5683762911384521,-0.829382268342049,-0.11009211821270004,0.2504769731500652,0.4432328617041969,1.538634851383174,0.2972614469453378,0.13425974595452378,-0.12419074808168547,-0.2274479886033252,0.5006552210644896,-0.5912567375097727,0.2954692811879735,0.3994686288863337,-0.23103580653452538,-0.2785099619071983,-0.03891160787272963,-0.9516434290682264,-0.4758215088870171,-0.7328311480057845,-0.611432839197848,-0.4897497686540516,-0.30486851490383543,-0.3589897863041892,-0.29560894265424903,-0.3124982156306871,-0.5711901679346267,-0.19726623065914875,-0.5452041182357787,0.020922888470314767,-0.05249199857257844,-0.3031197332614868,0.8577103353156136,0.12173820778713589,-0.12239556282413244,-0.3973293918941579,-0.0538006668205564,-1.085685192841993,1.0405392627621222,-0.6768397248596387,-0.9300183070180101,-0.9437160175623026,1.0540670311312677,2
Expanded,ThrillerBGM15,Sound Effect,188,F,4.863636364,3.636363636,4.23,0.8879598138590491,0.06777581063009067,-0.5340628418663799,-0.6879544787311874,0.4690593548390015,-0.6809148164125275,0.38252490560492663,-0.33038532354200484,-1.2703985298261313,-0.8680167023617394,-1.5884793672689967,-1.361091521053859,-1.0402350334521016,0.35286401781907983,2.6155141523855487,2.62962961136735,3.2793725538726517,3.894417006264607,-1.473824254254668,-1.0947773468352189,-1.3062537319698677,-1.1071549005244699,-1.524101869154482,-1.0993685678778227,-0.847385338075083,-0.7870290081571746,0.8829725554020077,1.2677110973230439,0.27817795981678034,-0.4518957325527004,0.8443903001710623,1.6099451938749532,1.0756869766502664,0.36354009152452327,1.1020544312797835,0.5148756419260694,0.2351219478035553,-0.5155560086011085,0.27985354726452644,0.24054075104539627,0.26420376675391893,-0.34121121203657206,-0.24490026709057758,0.011447498918831771,-0.5425701210414735,-0.3886647347353852,-0.5637037119554283,-0.2981299732260803,-0.18737366121565677,-0.24594441687695753,-0.33529249287293733,-0.7943236918283145,-0.6876485420316135,-0.7739218444863688,-0.7464387466812535,-0.774042231233525,-0.7939356442546013,-0.502193780517959,0.7651184852969302,0.6525511678732956,-0.19425514423448595,-1.2735115526491187,-0.4150550828980891,-0.9840486841561283,0.4060108112511525,0.5343651303117504,0.01499864817631298,-1.0080431064857207,1.049975471722613,3
Expanded,Sci-Fi10,Sound Effect,189,F,5.318181818,3.363636364,4.45,-0.6616737899497284,-0.2626969494763026,-0.30764951896827153,-0.39831780523231025,0.2565903013672898,0.29883119740233,0.07841413791133008,0.1864311440410024,-0.7605568443352981,0.2277669992150773,-1.2139937215105894,-0.38516084311117027,0.6267532819392043,1.5635430548563858,0.42941677165151965,0.5185043040796596,-0.049014697665980815,0.035887932687867025,-0.1080447590204916,3.3784127222015474,-0.9266196181389902,0.9195686111950537,-0.9462366132179968,0.8578228141329998,-0.2990397491294586,0.2313115448732256,-0.1562490429817456,-0.1460994567688311,-0.421158353519882,-0.7462174435751109,0.628213100302535,0.9391662360161628,0.7316279802692482,0.09304785204642031,0.7521092970878734,-0.01857705950946384,0.42823043704723507,0.3129321903366653,0.3103654529628666,-0.187743323079945,0.4910784460846099,0.2374894533738636,0.19811181936628236,-0.05964601357584512,0.4261348776865143,0.4257470464287752,-0.1411886139293673,-0.015938914035315523,-0.36391530581790493,-0.22062558643909025,-0.40742360181097825,0.012751990634229361,-0.1931071421643169,-0.13357009518136095,-0.5045821709883309,-0.4780471939099484,-0.5342110163609356,0.8797710001563855,1.1879246854574477,-0.4313227710369537,-0.1480795691819605,-0.8785739927894367,-0.2888631730887924,-0.05716358239542811,0.59919667869384,1.2444398742867409,1.031001076573281,-0.18118664672994633,1.279811239822718,2
Expanded,Electronic Sound19,Electric sound,190,F,5.416666667,3.666666667,4.67,-0.5290753720022638,-0.19941037790486257,-0.3255879286561821,0.0933759578513562,0.3630930598021742,0.6580162075235519,-0.2256966297822665,0.00833655761932146,-0.8931903601465114,-0.1420820636756941,-1.1135264413656347,-0.05920070875184007,-0.1771958358853144,0.5742006938567531,0.8387706596514642,0.9441140698824962,0.4900464608179669,0.533050795954929,-0.7040426594704962,1.0080839830313995,-0.9505776250789,-0.09776182490681973,-0.724371134249603,0.8707033993265728,-0.4617999944038742,-0.13041170898629867,-0.22611130280844258,0.030019813094401448,-0.38986871573543097,-0.5752295367360306,0.659423011743447,0.9275406052816612,0.4104352617166705,0.2973716815280989,0.530046038557435,0.05710429771292627,0.5347419844045556,0.013276482848473627,0.397182324723164,-0.06925391584045137,-0.04928722722112916,0.006444703125623699,0.2637764856345242,-0.32089915077603076,-0.1215370135690563,0.2670733331543206,-0.04592379055797249,0.12084488050703206,-0.39423423357201687,-0.34135441597029903,-0.5000328526997082,-0.551712883900653,-0.6391988318767003,-0.5972750760175051,-0.6136455526351794,-0.4788265963952446,-0.5143111378877683,0.7754399006871738,1.1184653247064662,-0.3117460394723014,-0.0942207842579651,-0.8746891202109434,-0.14526999422336653,-0.6097871874658263,0.6234093074133235,0.3351937142276401,0.7736508786720931,-0.5323200028842663,0.9972863345897964,2
Expanded,Electronic Sound20,Electric sound,191,F,4.583333333,4.25,4.88,-0.8235793375117221,-0.4115070719437434,0.10404393624124757,0.3095359688411095,0.43450739017673223,1.0575516268707699,-0.935288623807837,0.18743872234720876,-0.5129473615736138,0.24790873164228017,-1.15456697031121,-0.48173157676927636,1.4832891722779844,0.784348515003344,-0.18696848761604504,-0.37202629665860165,-0.6036591876948665,-0.5399958398778024,1.4340476025074849,2.692040248125919,-0.8616584366889821,1.019073586401746,-0.9367865143545974,1.000050777366538,-0.23966027444807247,0.01999466061725263,-0.5437688258906593,-0.7436159311371625,-0.4899723763567932,-0.9646438413846778,0.28685955023157517,0.6914447322531134,0.740407414804946,0.01862368278334022,0.6254412306462717,0.19505835475035,0.523589909347113,0.14051697527398135,0.19263829131039442,-0.2806461953041551,0.305904859218984,0.3131988762554881,0.44064185608313566,-0.10984353234280482,0.698171127266563,0.23696007370077457,0.3702784193111286,-0.01769340123539879,0.010467182587779336,-0.1540074543287837,0.008331301074760452,-0.30006040545575063,-0.2125399905111989,-0.3652855270972725,0.06605677479590331,-0.3083238309705245,-0.2667812786673885,1.0342269538116495,0.9498436148568719,-0.6412786107437077,-0.26546159866678387,-0.9029754865107512,-0.13829931042018043,0.4071591539359599,0.38931349157100814,0.8539745917817463,1.0919489203867285,0.39905917890366477,0.7139548646026961,3
Expanded,ThrillerBGM16,Sound Effect,192,F,5.636363636,3.681818182,4.27,-0.7359917745393961,-0.4554031687624865,-0.29936169557757797,0.9355003551176807,-0.9421693440596706,1.3122103733847932,-0.5298073974758631,-1.3283979758770927,1.6228425078112636,1.273122639666935,1.2606546928599431,-0.5582964351260191,1.07275469425613,1.0994337084144385,-1.299094507454162,-0.8662399404386956,-0.9788099588094827,-0.7385297153423168,1.1349513969109382,1.2820440983200934,1.5994322279444577,1.0479964506754822,1.5983544810264918,-0.5536649765537119,1.1130283183839498,2.019602629089286,-0.3670102075957486,-0.4652725403831007,-0.017390657233081384,-1.3485267262531953,1.1612421272352973,-0.7384933749950345,0.9555677156537115,-0.4032104441821066,0.1377143885403871,-0.26437763028409417,-0.1604321958811174,-0.024344351698963415,-0.06720857118061672,-0.05106820334226925,0.03368265814109515,-0.006859873380665841,0.13721787723813142,-0.15920227183206936,-0.8248859279895612,-0.3828610237155343,-0.573507152477727,-0.6732757504891856,-0.5361328027426604,-0.6409981022084023,-0.8451224354392673,-0.7209685454124216,-0.6035236028219764,-0.7915014007898081,-0.7794390273440728,-0.8824045919881507,-0.743523188904657,0.3978119471238099,0.9700516623375537,-0.5063111845200373,-0.35847208337044695,-0.291549378458711,0.20704392020878654,-0.3010745959688426,0.3577673758050728,1.235509176272817,0.1255017155906024,-1.1342339931812226,1.0564328746959775,2
Expanded,Mowerbackshaft,Daily Routine Sound,193,F,6.166666667,4.166666667,4.42,-0.20783751796925287,0.17418799657976938,0.12114800129251124,0.3459674881904371,0.5152366941083074,1.1752509348589424,1.2948572086857166,-0.5865979534929758,-0.1500752381376152,-0.4109943675571751,0.09038347952659968,-0.5673668955380778,-0.1167158457682124,-0.0368739924509658,-0.5072076281680253,-0.7899969850137202,-0.5851028651909069,-0.5430024363215209,0.0153977091624339,-0.14187407536026672,-0.031460014494030526,-0.48860468096459664,0.7329243745888354,-0.8083756477239182,-0.17706808832453938,-0.04153373966164889,-1.1122258532686375,-1.161655627859337,-0.13420810672896855,-0.9721275269695601,1.0747220366391412,-0.2930040233891293,0.20644276421097105,-0.12325533453739576,0.14059093554347846,-0.02688195744857927,0.22148022204256854,-0.048530329965253444,0.24304933307829477,-0.08944313903758576,0.17433993340431786,-0.008515782353229426,0.01364837584832853,0.018013290787436565,0.2912306048916512,-0.26972802754651853,-0.37141560054496203,-0.8101919591598412,-0.5915539621425244,-0.825626301043895,-0.7839525665886586,-0.9610285731209913,-0.8752177739015198,-0.8742342408571635,-0.939485943260102,-0.7987204860125278,-0.81259552170559,-0.07952856345692623,0.8580929462661044,0.30658634427011194,0.4587957312364101,0.21418250314454593,-0.9059540415341502,0.798957930556372,0.4895580169828371,0.21104858664729537,0.8088271536008432,0.9753197513531532,1.0894103371363568,2
Expanded,Sci-Fi7,Sound Effect,194,F,5.363636364,4.090909091,4.59,-0.8757118110737799,-0.5476256364328738,-0.13844442665625947,0.010925354532228223,2.3855279880593767,-1.2991898108777087,-0.5298073974758631,-1.037663352710672,0.9849265219372159,2.712640799181987,0.6187731490242402,1.5830612497791354,1.1168639381095071,2.1310094843393133,-1.1537966952719312,-0.18520941093476806,-0.9529846202842297,-0.6115191632375014,1.0536204802790543,1.3600525599010869,1.34738123248088,2.3614828334764115,0.9852862252304416,0.8022003471409337,0.4771770369847575,1.5564810918948702,0.6666398892224669,0.7276619659892342,-0.4858397780927981,-0.6229385223662115,0.25206244150056617,-0.44510411909648734,0.8808560526894438,0.2299923376359982,0.19883250186198712,-0.2573932172193539,0.4081962243362081,-0.07023709096796527,0.08335594809234645,-0.04974604850854772,0.32705063442472054,-0.2706572384501963,0.01010792440912071,0.005456942385685576,0.07067022965939516,-0.047439545692989034,1.0205410687713605,-0.10302327241932674,0.09991051416299294,0.07815687679834751,-0.23038491651102846,0.48888783026247135,-0.13390694322568067,0.05995650986938528,0.10321138910082145,-0.05117184141959718,0.15467368944309612,0.5237384494509119,-0.6486303834231129,-0.6882940479718622,-0.38051216907540325,-0.9139720460236449,0.02438147602310428,0.11746188963592284,-0.14466739787332047,0.6422496473573096,1.2101629553158102,0.8682545609540833,0.5743634689164474,2
Expanded,Sci-Fi mystery3,Sound Effect,195,U,4.0,5.090909091,5.09,-0.7896960115786451,-0.7712795670793223,-0.40362696367056505,-0.5579263289821673,0.4019567414735218,-0.7195423389179584,-0.5298073974758631,-0.4817620155168291,-0.17559315014365265,-0.2915366021038473,0.21714477125688805,0.7570390035437803,-0.33903231013589397,0.44670366878632173,0.195529395266401,0.37269840658873593,-0.041986904606768294,0.15238812212369168,-0.20455889403805072,0.754053110184354,-0.44002903340741645,-0.1615184416248048,0.19689376683710724,-0.4967660551730933,-0.4051620334864533,-0.23964738368863986,0.26292451597843525,0.6654281610128819,-0.4020915943297185,-0.015913224099539883,0.23587472809760288,0.04369667131143357,-1.248716781385838,-0.7626905551350632,0.1872933356850151,-0.5609485256972463,0.2551340591767441,-0.728464124738532,-0.0018920928891294389,-0.15550870155105306,0.32710686851485465,-0.15850991407206513,0.2333819150743752,0.23626822018118213,-0.12156353385465532,1.1029855142235305,-0.27429120078749913,0.11407520819727629,0.8935967328086218,0.9219415189275558,1.5948939391963757,0.2654850589702171,1.5959255179755134,0.35614714664378666,-0.12394337162132794,1.135383724782645,0.27928951630643606,0.5449472951731648,-0.5960635774678654,-0.5681836401628989,-0.6020552520005044,0.40981454907575293,-0.7579851049528556,-0.8003722485244839,0.2928266206788486,0.4745884299261005,-0.10981205260357316,-0.939414055515865,1.2679849981797617,4
Expanded,Sci-Fi1,Sound Effect,196,F,5.333333333,4.166666667,4.29,-0.8651128396612164,-0.7802257243051801,0.3152999982402687,-1.974048259383854,-0.41353912534687787,-0.41546288849729895,0.6866356732985233,2.527833418723662,0.16716599904920634,0.8848426867260252,0.09036307759333967,0.5466890926420739,-0.04888599110756295,0.9999615455843824,-0.6731818854714304,0.3367132661306895,-0.64930296172211,-0.1870713772375991,0.17114862058562494,0.47775725854109014,0.3345277608485547,1.0188866758208486,0.531865692240734,0.28643541329377625,-0.23562510887673602,0.5060430065836691,-0.4296622889258668,-0.9401500474304991,-0.4489420565976205,-0.5404533320092156,0.2761497590441746,-0.25569565112999226,-0.0902972417579069,-1.3625845309561524,-0.8774077724458917,-0.7689602853349523,-0.38072143042975765,-0.7985619697660651,-0.4008615100162261,-0.5047652289648472,-0.13690521159599983,-0.12906911719590175,-0.24109781313173725,-0.6777249781824805,-0.16407849836836258,0.06268872831564,0.15466427408392866,0.6353068725163787,0.41927653904119383,0.8530605655998142,0.3620225614563164,0.4713190558427916,0.19241610458241146,0.37724694237114,0.08367632214955173,1.1237943486969337,0.4282521218604106,0.6493282729824589,0.0455159068725237,-0.602959128999038,-0.5888923243161212,0.7733825489797487,0.37016809738407774,-0.22733830535360736,-0.23312379741296058,0.3660720238701215,0.5839343345682769,0.661109370063656,0.4929520770194938,2
Expanded,Sci-Fi2,Sound Effect,197,FH,6.272727273,4.681818182,3.95,-0.5098386561708002,-0.4853235702020784,-0.3697247599348086,0.4458195136752153,-1.3375755511414442,3.1199274774596737,0.8893759823537426,1.614762641312075,2.786174375572692,6.504574208044703,1.7529451816475514,1.2572028402094728,1.6871224196295906,3.2644094207138123,-1.19227117734415,0.8106809790109928,-0.9038196063753029,-0.43184802939444317,2.025475036915935,3.2887779087383575,2.550311910712754,5.169108428876032,1.5967057795678683,0.867879727497351,2.4739414525078676,5.955046265321447,0.5753109615991384,0.7095853839079528,-0.01761576959591021,-0.0735991504387442,0.9183487251665194,-1.2304978551383134,0.06110023660673319,-0.5771299886683171,0.04698401102572057,-0.25417865422572716,0.19668902138153194,-0.12681915570871533,0.019038518535010273,-0.23774835448440224,0.11347356009542639,-0.15971133728843584,0.19756730978200268,-0.04496610917799578,1.3574624805610147,0.9449290008518437,-0.17520171676390722,0.23762310716415208,-0.001867725851222013,-0.07536034475166445,-0.3926084097293347,-0.08876465151463123,-0.12555876307925892,-0.26244836884457245,-0.32379591630649374,-0.1735973339741354,-0.20849267889381423,0.8099317320528516,-0.41834219762296737,0.08956540990516945,-0.06685415733129942,0.8202436071838048,-0.8345172527774098,1.5259578985682045,-0.2076384147432664,0.10105777290033865,0.09541557066294622,0.6335117117003132,1.089963355802476,1
